datetimeisoformat,tmp0,tmp1,tmp2,tmp3,tmp4,tmp5,tmp6,tmp7,tmp8,tmp9,tmp10,tmp11,tmp12
2022-07-14T00:29:00Z,26.61,26.14,25.38,22.69,20.99,19.03,17.37,14.96,13.59,12.1,10.51,8.97,8.55
2022-07-14T00:30:00Z,26.6,26.11,25.35,22.65,20.95,19.03,17.37,14.96,13.59,12.09,10.53,8.96,8.55
2022-07-14T00:31:00Z,26.59,26.08,25.34,22.63,20.94,19.06,17.41,14.95,13.61,12.1,10.59,8.97,8.55
2022-07-14T00:32:00Z,26.58,26.08,25.34,22.61,20.92,19.1,17.44,14.94,13.6,12.09,10.63,8.98,8.55
2022-07-14T00:33:00Z,26.58,26.08,25.33,22.59,20.9,19.09,17.28,14.89,13.57,12.06,10.63,8.98,8.55
2022-07-14T00:34:00Z,26.59,26.08,25.33,22.59,20.88,19.12,17.2,14.85,13.57,12.04,10.62,8.97,8.55
2022-07-14T00:35:00Z,26.59,26.06,25.34,22.6,20.88,19.18,17.19,14.85,13.57,12.04,10.61,8.98,8.55
2022-07-14T00:36:00Z,26.58,26.04,25.33,22.59,20.86,19.17,17.04,14.79,13.56,12.05,10.59,8.98,8.55
2022-07-14T00:37:00Z,26.58,26.05,25.34,22.59,20.85,19.17,16.94,14.77,13.55,12.04,10.57,8.98,8.55
2022-07-14T00:38:00Z,26.57,26.06,25.34,22.51,20.85,19.21,17.03,14.83,13.55,12.02,10.51,8.97,8.55
2022-07-14T00:39:00Z,26.58,26.04,25.36,22.47,20.84,19.22,16.99,14.84,13.55,12.02,10.44,8.97,8.55
2022-07-14T00:40:00Z,26.58,26.02,25.35,22.46,20.85,19.2,16.85,14.8,13.55,12.03,10.38,8.97,8.55
2022-07-14T00:41:00Z,26.57,26.05,25.34,22.43,20.85,19.2,16.83,14.81,13.6,12.06,10.38,8.97,8.54
2022-07-14T00:42:00Z,26.57,26.09,25.34,22.43,20.87,19.24,16.9,14.85,13.67,12.09,10.39,8.97,8.54
2022-07-14T00:43:00Z,26.56,26.11,25.33,22.4,20.86,19.23,16.86,14.85,13.67,12.08,10.34,8.96,8.54
2022-07-14T00:44:00Z,26.55,26.09,25.32,22.36,20.87,19.22,16.81,14.84,13.65,12,10.22,8.96,8.54
2022-07-14T00:45:00Z,26.55,26.09,25.32,22.4,20.92,19.27,16.88,14.84,13.67,11.97,10.17,8.97,8.54
2022-07-14T00:46:00Z,26.55,26.08,25.33,22.39,20.95,19.29,16.89,14.84,13.69,12,10.2,8.97,8.54
2022-07-14T00:47:00Z,26.55,26.09,25.32,22.36,20.95,19.29,16.88,14.83,13.69,12.11,10.28,8.97,8.53
2022-07-14T00:48:00Z,26.54,26.09,25.32,22.37,20.98,19.31,16.89,14.84,13.68,12.18,10.34,8.97,8.53
2022-07-14T00:49:00Z,26.54,26.06,25.31,22.36,20.97,19.32,16.89,14.83,13.67,12.21,10.38,8.96,8.53
2022-07-14T00:50:00Z,26.54,26.04,25.31,22.35,20.98,19.35,17.01,14.83,13.65,12.23,10.41,8.96,8.53
2022-07-14T00:51:00Z,26.53,26.02,25.29,22.35,21.03,19.37,17.03,14.83,13.67,12.24,10.43,8.96,8.53
2022-07-14T00:52:00Z,26.53,26,25.25,22.33,21.07,19.38,16.92,14.83,13.67,12.23,10.45,8.96,8.52
2022-07-14T00:53:00Z,26.52,26,25.27,22.33,21.16,19.42,17.03,14.83,13.64,12.2,10.44,8.96,8.52
2022-07-14T00:54:00Z,26.52,25.99,25.23,22.32,21.2,19.45,17.09,14.82,13.61,12.16,10.43,8.95,8.52
2022-07-14T00:55:00Z,26.51,25.99,25.21,22.32,21.24,19.46,17.09,14.83,13.61,12.15,10.44,8.96,8.51
2022-07-14T00:56:00Z,26.51,25.99,25.22,22.33,21.27,19.47,17.09,14.86,13.64,12.16,10.46,8.96,8.51
2022-07-14T00:57:00Z,26.5,25.99,25.12,22.31,21.25,19.46,17.08,14.87,13.61,12.15,10.48,8.96,8.51
2022-07-14T00:58:00Z,26.5,25.99,25.12,22.31,21.29,19.47,17.18,14.88,13.6,12.15,10.5,8.96,8.52
2022-07-14T00:59:00Z,26.49,25.99,25.14,22.32,21.31,19.49,17.3,14.91,13.63,12.15,10.49,8.96,8.52
2022-07-14T01:00:00Z,26.49,26,25.09,22.32,21.33,19.49,17.32,14.92,13.61,12.12,10.48,8.96,8.53
2022-07-14T01:01:00Z,26.48,25.99,24.99,22.33,21.32,19.49,17.33,14.93,13.58,12.08,10.44,8.97,8.54
2022-07-14T01:02:00Z,26.47,25.99,25.07,22.36,21.28,19.48,17.42,14.95,13.55,12.07,10.39,8.97,8.54
2022-07-14T01:03:00Z,26.46,26,25.12,22.34,21.2,19.47,17.47,14.98,13.54,12.05,10.35,8.97,8.54
2022-07-14T01:04:00Z,26.46,26.01,25.15,22.33,21.15,19.45,17.49,15,13.54,12.05,10.34,8.98,8.55
2022-07-14T01:05:00Z,26.45,26,25.12,22.32,21.09,19.44,17.46,15.02,13.54,12.06,10.35,9,8.55
2022-07-14T01:06:00Z,26.45,26,25.02,22.3,21.08,19.43,17.38,14.99,13.53,12.07,10.38,9.03,8.55
2022-07-14T01:07:00Z,26.45,25.99,25.07,22.3,21.14,19.39,17.32,14.96,13.52,12.07,10.4,9.05,8.55
2022-07-14T01:08:00Z,26.45,26.01,25.13,22.31,21.18,19.38,17.34,14.96,13.51,12.06,10.42,9.07,8.55
2022-07-14T01:09:00Z,26.45,26.01,25.15,22.29,21.2,19.4,17.28,14.95,13.51,12.05,10.43,9.07,8.54
2022-07-14T01:10:00Z,26.44,26,25.16,22.28,21.18,19.39,17.2,14.94,13.51,12.04,10.43,9.07,8.53
2022-07-14T01:11:00Z,26.44,26.01,25.17,22.28,21.19,19.37,17.12,14.91,13.51,12.04,10.43,9.06,8.53
2022-07-14T01:12:00Z,26.44,26.01,25.17,22.29,21.19,19.41,17.17,14.9,13.51,12.07,10.44,9.03,8.52
2022-07-14T01:13:00Z,26.43,26,25.15,22.28,21.16,19.39,17.17,14.87,13.51,12.1,10.44,9.03,8.52
2022-07-14T01:14:00Z,26.43,26,25.15,22.26,21.19,19.39,17.15,14.83,13.5,12.11,10.43,9.02,8.51
2022-07-14T01:15:00Z,26.42,26,25.16,22.26,21.21,19.4,17.13,14.82,13.5,12.11,10.42,9.02,8.51
2022-07-14T01:16:01Z,26.42,26,25.15,22.25,21.21,19.41,17.12,14.83,13.5,12.11,10.42,9.02,8.5
2022-07-14T01:17:00Z,26.42,26.01,25.16,22.24,21.21,19.41,17.07,14.83,13.51,12.1,10.42,9.02,8.49
2022-07-14T01:18:00Z,26.42,26.02,25.14,22.22,21.19,19.41,17.02,14.8,13.49,12.07,10.43,9.02,8.48
2022-07-14T01:19:00Z,26.42,26.02,25.08,22.2,21.15,19.41,17.03,14.8,13.49,12.07,10.44,9.01,8.47
2022-07-14T01:20:00Z,26.42,26.03,25.04,22.21,21.13,19.4,17.06,14.82,13.51,12.09,10.45,9.01,8.46
2022-07-14T01:21:00Z,26.42,26.03,25.05,22.2,21.08,19.37,17.08,14.84,13.52,12.09,10.44,9.01,8.46
2022-07-14T01:22:00Z,26.42,26.03,25.04,22.17,21.05,19.34,17.03,14.82,13.51,12.04,10.42,9.01,8.45
2022-07-14T01:23:00Z,26.43,26.02,25.05,22.19,21.06,19.35,16.98,14.82,13.49,12.01,10.4,9.01,8.44
2022-07-14T01:24:00Z,26.43,26.01,25.04,22.2,21.06,19.32,16.94,14.83,13.49,12.03,10.4,9.01,8.44
2022-07-14T01:25:00Z,26.43,26,25,22.21,21.05,19.31,16.99,14.86,13.51,12.08,10.41,9.02,8.43
2022-07-14T01:26:00Z,26.44,26,25.01,22.22,21.07,19.31,16.99,14.84,13.51,12.11,10.4,9.02,8.43
2022-07-14T01:27:00Z,26.43,26,25.04,22.22,21.1,19.3,16.86,14.79,13.48,12.11,10.39,9.02,8.43
2022-07-14T01:28:00Z,26.43,26.01,25.1,22.22,21.1,19.31,16.84,14.77,13.47,12.11,10.36,9.03,8.43
2022-07-14T01:29:00Z,26.42,26.02,25.14,22.2,21.09,19.34,16.87,14.78,13.49,12.12,10.34,9.03,8.43
2022-07-14T01:30:00Z,26.42,26.02,25.13,22.18,21.08,19.32,16.81,14.79,13.5,12.13,10.32,9.03,8.43
2022-07-14T01:31:00Z,26.42,26.02,25.1,22.17,21.07,19.3,16.77,14.8,13.51,12.14,10.31,9.03,8.44
2022-07-14T01:32:00Z,26.42,26.03,25.05,22.16,21.05,19.3,16.8,14.82,13.51,12.15,10.32,9.03,8.44
2022-07-14T01:33:00Z,26.42,26.03,25.03,22.15,21.02,19.31,16.85,14.84,13.51,12.16,10.32,9.05,8.45
2022-07-14T01:34:01Z,26.41,26.03,24.97,22.12,21.01,19.31,16.83,14.85,13.5,12.16,10.33,9.05,8.45
2022-07-14T01:35:00Z,26.4,26.03,24.93,22.14,21.04,19.34,16.76,14.83,13.49,12.15,10.34,9.06,8.46
2022-07-14T01:36:00Z,26.41,26.04,24.98,22.19,21.06,19.36,16.74,14.81,13.47,12.13,10.36,9.07,8.46
2022-07-14T01:37:00Z,26.41,26.04,24.98,22.2,21.05,19.37,16.77,14.81,13.45,12.11,10.37,9.08,8.46
2022-07-14T01:38:00Z,26.41,26.04,24.99,22.22,21.07,19.38,16.81,14.84,13.44,12.12,10.39,9.1,8.47
2022-07-14T01:39:00Z,26.41,26.04,25.02,22.2,21.04,19.37,16.82,14.88,13.44,12.15,10.43,9.13,8.49
2022-07-14T01:40:00Z,26.42,26.04,25,22.16,21.03,19.34,16.82,14.91,13.44,12.18,10.49,9.16,8.5
2022-07-14T01:41:00Z,26.42,26.04,25.04,22.16,21.07,19.33,16.83,14.94,13.43,12.18,10.52,9.17,8.51
2022-07-14T01:42:00Z,26.42,26.04,25.05,22.19,21.04,19.33,16.81,14.96,13.42,12.14,10.53,9.18,8.52
2022-07-14T01:43:00Z,26.41,26.04,25,22.18,21.05,19.32,16.86,14.99,13.41,12.11,10.52,9.18,8.52
2022-07-14T01:44:00Z,26.41,26.05,25.03,22.16,21.06,19.31,16.9,15.01,13.43,12.12,10.5,9.17,8.53
2022-07-14T01:45:00Z,26.4,26.05,25.13,22.15,21.02,19.28,16.87,15.02,13.45,12.14,10.48,9.16,8.53
2022-07-14T01:46:00Z,26.39,26.06,25.1,22.16,21.03,19.27,16.83,15.04,13.46,12.15,10.47,9.16,8.53
2022-07-14T01:47:00Z,26.39,26.06,25.1,22.17,20.99,19.27,16.82,15.05,13.44,12.16,10.47,9.16,8.54
2022-07-14T01:48:00Z,26.38,26.06,25.12,22.17,21.02,19.28,16.81,15.06,13.43,12.17,10.48,9.17,8.54
2022-07-14T01:49:00Z,26.38,26.06,25.12,22.18,21.06,19.29,16.79,15.06,13.46,12.2,10.49,9.17,8.54
2022-07-14T01:50:00Z,26.37,26.06,25.07,22.18,21.09,19.28,16.74,15.06,13.48,12.21,10.49,9.17,8.53
2022-07-14T01:51:00Z,26.37,26.05,25.07,22.19,21.12,19.3,16.68,15.04,13.5,12.21,10.47,9.17,8.53
2022-07-14T01:52:01Z,26.37,26.05,25.02,22.17,21.12,19.32,16.66,15.03,13.5,12.22,10.45,9.17,8.51
2022-07-14T01:53:00Z,26.37,26.05,24.97,22.19,21.12,19.34,16.65,15.04,13.57,12.24,10.43,9.16,8.5
2022-07-14T01:54:00Z,26.37,26.04,24.91,22.19,21.11,19.34,16.61,15.04,13.56,12.25,10.43,9.15,8.49
2022-07-14T01:55:00Z,26.37,26.04,24.93,22.18,21.1,19.34,16.61,15.05,13.77,12.26,10.44,9.16,8.48
2022-07-14T01:56:00Z,26.37,26.04,24.96,22.17,21.1,19.36,16.65,15.05,13.92,12.26,10.45,9.17,8.48
2022-07-14T01:57:00Z,26.37,26.04,24.9,22.14,21.09,19.37,16.72,15.05,14.03,12.23,10.45,9.19,8.47
2022-07-14T01:58:00Z,26.37,26.04,24.85,22.13,21.08,19.37,16.83,15.05,13.97,12.13,10.44,9.2,8.46
2022-07-14T01:59:00Z,26.37,26.04,24.8,22.1,21.07,19.36,16.88,15.06,13.96,12.01,10.41,9.18,8.45
2022-07-14T02:00:00Z,26.36,26.03,24.75,22.09,21.05,19.35,16.94,15.06,14.08,11.94,10.4,9.15,8.44
2022-07-14T02:01:00Z,26.36,26.04,24.69,22.11,21.07,19.34,17.01,15.07,14.17,11.94,10.41,9.12,8.44
2022-07-14T02:02:00Z,26.35,26.04,24.67,22.13,21.11,19.34,17.05,15.07,14.16,11.94,10.43,9.1,8.45
2022-07-14T02:03:00Z,26.34,26.05,24.65,22.14,21.14,19.33,17.03,15.06,14.16,11.96,10.45,9.09,8.46
2022-07-14T02:04:00Z,26.34,26.05,24.64,22.15,21.17,19.32,17,15.06,14.11,12.08,10.46,9.08,8.47
2022-07-14T02:05:00Z,26.33,26.05,24.67,22.16,21.18,19.31,17,15.06,14.11,12.16,10.47,9.07,8.48
2022-07-14T02:06:00Z,26.32,26.06,24.69,22.17,21.2,19.33,17.03,15.06,14.09,12.2,10.45,9.07,8.5
2022-07-14T02:07:00Z,26.31,26.06,24.72,22.18,21.22,19.35,17.02,15.06,14.04,12.21,10.43,9.06,8.51
2022-07-14T02:08:00Z,26.3,26.06,24.67,22.17,21.21,19.35,16.96,15.05,14.04,12.14,10.43,9.06,8.51
2022-07-14T02:09:00Z,26.3,26.07,24.7,22.2,21.21,19.36,16.93,15.05,14.12,12.09,10.45,9.08,8.52
2022-07-14T02:10:01Z,26.3,26.07,24.72,22.22,21.21,19.38,16.96,15.05,14.19,12.12,10.46,9.1,8.53
2022-07-14T02:11:00Z,26.31,26.07,24.68,22.17,21.19,19.4,16.97,15.05,14.19,12.18,10.46,9.13,8.54
2022-07-14T02:12:00Z,26.32,26.07,24.69,22.13,21.16,19.4,16.96,15.05,14.21,12.22,10.44,9.16,8.55
2022-07-14T02:13:00Z,26.31,26.07,24.72,22.11,21.11,19.4,16.95,15.05,14.25,12.24,10.44,9.17,8.55
2022-07-14T02:14:00Z,26.31,26.07,24.78,22.12,21.07,19.4,16.98,15.05,14.27,12.25,10.43,9.15,8.56
2022-07-14T02:15:00Z,26.31,26.07,24.85,22.18,21.05,19.38,16.97,15.05,14.25,12.25,10.42,9.12,8.56
2022-07-14T02:16:00Z,26.3,26.07,24.92,22.2,21.04,19.35,16.93,15.05,14.24,12.15,10.41,9.1,8.56
2022-07-14T02:17:00Z,26.29,26.07,24.97,22.18,21.04,19.35,16.9,15.05,14.26,12.04,10.4,9.08,8.57
2022-07-14T02:18:00Z,26.27,26.08,24.98,22.15,21.04,19.34,16.91,15.05,14.28,11.98,10.39,9.07,8.57
2022-07-14T02:19:00Z,26.27,26.08,24.95,22.1,21.04,19.31,16.93,15.05,14.31,12,10.38,9.07,8.58
2022-07-14T02:20:00Z,26.26,26.08,25.02,22.09,21.08,19.28,16.91,15.05,14.34,12.08,10.37,9.07,8.59
2022-07-14T02:21:00Z,26.25,26.08,25.04,22.12,21.1,19.25,16.85,15.05,14.35,11.96,10.34,9.07,8.6
2022-07-14T02:22:00Z,26.24,26.08,25.01,22.19,21.09,19.25,16.78,15.05,14.34,11.82,10.31,9.07,8.6
2022-07-14T02:23:00Z,26.22,26.08,25.05,22.27,21.07,19.25,16.76,15.05,14.33,11.72,10.27,9.07,8.6
2022-07-14T02:24:00Z,26.2,26.08,25.03,22.25,21.05,19.24,16.79,15.05,14.35,11.67,10.25,9.07,8.6
2022-07-14T02:25:00Z,26.19,26.08,24.94,22.1,21.01,19.23,16.8,15.05,14.34,11.68,10.24,9.07,8.6
2022-07-14T02:26:00Z,26.18,26.08,24.96,22.02,20.99,19.25,16.8,15.05,14.34,11.68,10.23,9.07,8.59
2022-07-14T02:27:00Z,26.18,26.09,25.02,22.01,20.97,19.25,16.8,15.06,14.34,11.67,10.22,9.07,8.59
2022-07-14T02:28:00Z,26.18,26.08,25.05,22.03,20.94,19.24,16.76,15.07,14.34,11.68,10.22,9.07,8.59
2022-07-14T02:29:00Z,26.17,26.09,25.04,22.07,20.95,19.26,16.74,15.07,14.35,11.73,10.23,9.07,8.59
2022-07-14T02:30:00Z,26.17,26.09,25.08,22.1,20.96,19.27,16.71,15.07,14.35,11.77,10.23,9.06,8.6
2022-07-14T02:31:00Z,26.18,26.09,25.1,22.09,20.95,19.26,16.67,15.05,14.32,11.81,10.23,9.06,8.59
2022-07-14T02:32:00Z,26.18,26.09,25.08,22.11,20.94,19.26,16.66,15.05,14.33,11.96,10.23,9.06,8.59
2022-07-14T02:33:00Z,26.17,26.09,25.04,22.14,20.94,19.25,16.65,15.06,14.35,12.08,10.23,9.06,8.59
2022-07-14T02:34:00Z,26.17,26.09,25.02,22.17,20.95,19.23,16.64,15.07,14.37,12.15,10.23,9.06,8.6
2022-07-14T02:35:00Z,26.17,26.1,24.95,22.18,20.95,19.22,16.64,15.06,14.38,12.18,10.22,9.06,8.6
2022-07-14T02:36:00Z,26.16,26.1,24.95,22.18,20.95,19.22,16.64,15.06,14.39,12.2,10.22,9.07,8.6
2022-07-14T02:37:00Z,26.16,26.09,24.98,22.25,20.96,19.23,16.63,15.06,14.39,12.21,10.22,9.07,8.6
2022-07-14T02:38:00Z,26.17,26.09,25.02,22.3,20.95,19.23,16.59,15.05,14.37,12.22,10.22,9.07,8.6
2022-07-14T02:39:00Z,26.17,26.09,25.04,22.34,20.92,19.23,16.57,15.05,14.37,12.23,10.22,9.07,8.6
2022-07-14T02:40:00Z,26.18,26.08,25.02,22.36,20.89,19.22,16.59,15.05,14.39,12.23,10.22,9.08,8.6
2022-07-14T02:41:00Z,26.17,26.08,25.06,22.3,20.88,19.23,16.62,15.07,14.42,12.24,10.22,9.08,8.6
2022-07-14T02:42:00Z,26.17,26.07,25.11,22.26,20.89,19.25,16.66,15.08,14.42,12.24,10.23,9.08,8.61
2022-07-14T02:43:00Z,26.17,26.07,25.16,22.29,20.9,19.23,16.66,15.07,14.39,12.24,10.23,9.08,8.62
2022-07-14T02:44:00Z,26.16,26.07,25.17,22.3,20.89,19.21,16.66,15.06,14.34,12.22,10.23,9.08,8.63
2022-07-14T02:45:00Z,26.16,26.08,25.17,22.33,20.9,19.22,16.71,15.06,14.32,12.23,10.23,9.09,8.63
2022-07-14T02:46:00Z,26.15,26.08,25.17,22.36,20.93,19.25,16.75,15.05,14.32,12.24,10.23,9.09,8.64
2022-07-14T02:47:00Z,26.15,26.08,25.12,22.32,20.89,19.24,16.72,15.04,14.33,12.24,10.23,9.09,8.63
2022-07-14T02:48:00Z,26.14,26.08,25.07,22.3,20.86,19.21,16.7,15.03,14.34,12.24,10.23,9.09,8.62
2022-07-14T02:49:00Z,26.14,26.06,25.08,22.34,20.88,19.23,16.73,15.02,14.3,12.25,10.22,9.09,8.61
2022-07-14T02:50:00Z,26.13,26.06,25.12,22.44,20.95,19.24,16.75,15,14.23,12.24,10.21,9.08,8.6
2022-07-14T02:51:00Z,26.13,26.07,25.13,22.48,20.95,19.21,16.72,14.96,14.17,12.24,10.2,9.07,8.59
2022-07-14T02:52:00Z,26.12,26.06,25.09,22.39,20.9,19.2,16.7,14.93,14.21,12.25,10.2,9.07,8.59
2022-07-14T02:53:00Z,26.11,26.06,25.08,22.32,20.89,19.22,16.73,14.93,14.28,12.25,10.21,9.07,8.59
2022-07-14T02:54:00Z,26.11,26.07,25.09,22.34,20.89,19.23,16.74,14.92,14.32,12.25,10.22,9.07,8.59
2022-07-14T02:55:00Z,26.1,26.07,25.06,22.3,20.88,19.22,16.73,14.9,14.33,12.25,10.22,9.06,8.58
2022-07-14T02:56:00Z,26.09,26.08,25.05,22.3,20.9,19.21,16.72,14.89,14.33,12.25,10.22,9.05,8.58
2022-07-14T02:57:00Z,26.09,26.08,25.09,22.43,20.94,19.22,16.74,14.9,14.35,12.25,10.21,9.05,8.58
2022-07-14T02:58:00Z,26.09,26.06,25.09,22.5,20.92,19.21,16.74,14.92,14.37,12.25,10.2,9.03,8.58
2022-07-14T02:59:00Z,26.09,26.03,25.09,22.5,20.91,19.2,16.72,14.92,14.38,12.24,10.18,9.02,8.58
2022-07-14T03:00:00Z,26.08,26.02,25.1,22.51,20.93,19.19,16.71,14.93,14.37,12.24,10.17,9.01,8.57
2022-07-14T03:01:00Z,26.08,26.01,25.12,22.43,20.94,19.19,16.71,14.94,14.38,12.25,10.17,9.02,8.57
2022-07-14T03:02:00Z,26.08,26,25.14,22.32,20.93,19.19,16.72,14.94,14.38,12.25,10.18,9.03,8.57
2022-07-14T03:03:00Z,26.07,26,25.15,22.24,20.94,19.19,16.73,14.94,14.37,12.25,10.18,9.04,8.57
2022-07-14T03:04:00Z,26.07,26.01,25.15,22.18,20.96,19.19,16.74,14.95,14.36,12.24,10.17,9.04,8.57
2022-07-14T03:05:00Z,26.07,26.03,25.18,22.32,20.98,19.2,16.74,14.96,14.35,12.24,10.16,9.04,8.57
2022-07-14T03:06:00Z,26.06,26.06,25.15,22.44,20.98,19.19,16.73,14.94,14.34,12.23,10.14,9.04,8.57
2022-07-14T03:07:00Z,26.06,26.06,25.12,22.48,20.98,19.19,16.73,14.92,14.33,12.17,10.12,9.04,8.56
2022-07-14T03:08:00Z,26.06,26.03,25.13,22.52,20.98,19.2,16.74,14.93,14.34,12.16,10.11,9.03,8.55
2022-07-14T03:09:01Z,26.06,25.99,25.13,22.54,20.97,19.19,16.73,14.96,14.34,12.17,10.11,9.03,8.55
2022-07-14T03:10:00Z,26.06,25.97,25.11,22.51,20.96,19.16,16.71,14.97,14.26,12.16,10.11,9.02,8.56
2022-07-14T03:11:00Z,26.06,25.96,25.13,22.56,20.97,19.15,16.71,14.99,14.17,12.08,10.12,9.02,8.56
2022-07-14T03:12:00Z,26.06,25.95,25.15,22.64,20.99,19.13,16.72,15,14.13,11.93,10.12,9,8.56
2022-07-14T03:13:00Z,26.05,25.95,25.17,22.63,20.97,19.06,16.7,14.99,14.1,11.81,10.13,8.99,8.56
2022-07-14T03:14:00Z,26.05,25.95,25.19,22.64,20.97,19.03,16.69,15,14.1,11.75,10.14,8.99,8.56
2022-07-14T03:15:00Z,26.05,25.94,25.19,22.63,20.99,19,16.69,15.02,14.15,11.76,10.16,8.98,8.56
2022-07-14T03:16:00Z,26.06,25.95,25.19,22.64,20.99,18.93,16.68,15.03,14.19,11.84,10.18,8.98,8.56
2022-07-14T03:17:00Z,26.05,25.98,25.2,22.71,21.01,18.9,16.7,15.02,14.15,11.83,10.2,8.98,8.56
2022-07-14T03:18:00Z,26.05,25.99,25.21,22.66,21,18.89,16.71,14.99,14.03,11.8,10.21,8.98,8.55
2022-07-14T03:19:00Z,26.05,26,25.21,22.56,20.98,18.89,16.71,14.94,13.95,11.79,10.22,8.97,8.55
2022-07-14T03:20:00Z,26.04,26.02,25.22,22.52,20.97,18.9,16.72,14.94,13.94,11.8,10.23,8.97,8.55
2022-07-14T03:21:00Z,26.04,26.02,25.22,22.48,20.96,18.9,16.72,14.94,13.92,11.83,10.24,8.96,8.54
2022-07-14T03:22:00Z,26.04,26.01,25.22,22.54,20.95,18.88,16.71,14.94,13.87,11.85,10.25,8.96,8.53
2022-07-14T03:23:00Z,26.04,26,25.22,22.62,20.95,18.84,16.7,14.95,13.9,11.87,10.26,8.95,8.52
2022-07-14T03:24:00Z,26.04,25.98,25.22,22.63,20.97,18.82,16.7,14.98,13.94,11.88,10.27,8.95,8.51
2022-07-14T03:25:00Z,26.03,25.95,25.21,22.63,20.97,18.79,16.69,14.98,13.87,11.86,10.28,8.95,8.49
2022-07-14T03:26:00Z,26.04,25.96,25.21,22.64,20.98,18.78,16.69,14.95,13.82,11.84,10.28,8.94,8.48
2022-07-14T03:27:01Z,26.04,25.99,25.2,22.72,21.01,18.79,16.68,14.94,13.81,11.84,10.29,8.93,8.48
2022-07-14T03:28:00Z,26.03,25.99,25.19,22.76,21.01,18.79,16.66,14.91,13.81,11.87,10.29,8.92,8.48
2022-07-14T03:29:00Z,26.03,25.98,25.17,22.71,21.01,18.82,16.63,14.88,13.8,11.85,10.29,8.91,8.47
